F1 Values,F2 Values,Energy Values,MFCC Values,Spectral Magnitudes,Spectral Peaks,Speaking Rate,Pitch Peaks,Loudness Values,Pitch Counter
nan,nan,0.22235732,"[-196.62422     185.46422      -4.2751555     8.345227     16.498476
    2.9848213     2.112816     -8.927887      2.3392565     0.29135743
   -9.51427       1.8547536    -3.617051  ]",9876.787,[328.125],75.71428571428571,57,0.22235732,6
nan,nan,0.23183875,"[-281.40878     126.896645    -11.830603      7.742725     22.052504
    0.93119824    6.412563      5.0232306    -0.37363952    2.4531822
    2.178442      3.4574835    -2.8318455 ]",16743.055,[164.0625 375.    ],55.71428571428571,55,0.23183875,5
nan,nan,0.2208156,"[-298.85306     136.92714     -14.576273      2.6240766     6.7150135
   -2.9661705     6.947177     -8.1873665    -5.49466       2.5803883
   -5.37283      -0.42282167   -5.6920257 ]",19043.105,[ 23.4375 234.375  328.125 ],59.71428571428571,53,0.2208156,3
nan,nan,0.22982687,"[-171.84348     177.89375     -25.510769     15.122909     10.446679
  -20.533974     12.339654      4.0245705   -10.213315      1.8294355
   -1.5191096    -0.82608265   -2.1303449 ]",13543.364,[ 70.3125 164.0625 398.4375],58.28571428571428,50,0.22982687,4
nan,nan,0.20580165,"[-2.1526135e+02  1.2870169e+02 -3.2019047e+01  7.6606998e+00
  3.0485338e+01 -1.4664781e+00  1.8950261e-01 -7.2063679e-01
 -2.6207020e+00  2.2094474e+00 -3.5731523e+00 -1.3456424e+00
 -1.8131911e+00]",7213.8086,[ 46.875  210.9375 257.8125 328.125  398.4375],48.85714285714285,45,0.20580165,13
nan,nan,0.16950475,"[-238.87297    154.48938    -25.740566   -11.21464     13.158462
   -5.1311007   -7.6481767  -10.866051    -5.7588677   -1.9401494
   -6.2945743   -1.9932661   -8.73344  ]",6056.6123,[ 46.875   93.75   164.0625 304.6875 398.4375],37.14285714285714,38,0.16950475,13
nan,nan,0.10042051,"[-169.00308    199.88338    -26.202068     8.528369    18.209375
   -9.091798    -3.014062    -5.3008738    3.2676685   -6.099599
  -14.31849      1.7826127   -7.941829 ]",10398.74,[ 23.4375 140.625  210.9375 375.    ],40.857142857142854,32,0.10042051,9
nan,nan,0.03438697,"[-227.6817      152.05905      -8.911156      5.485909     12.073612
  -17.387123     -0.23198296    7.990346     -7.0674057    -8.096665
   -2.7299902    -0.68391144   -6.361256  ]",15537.32,[ 23.4375  93.75   140.625  234.375  398.4375],43.71428571428571,32,0.03438697,14
nan,nan,0.0013424178,"[-2.4758153e+02  1.1452851e+02  1.6154289e-02  8.3863974e+00
  6.2041149e+00 -1.1607466e+01  3.0827072e+00 -4.2375347e-01
 -9.8286991e+00 -3.3911109e+00 -4.7986341e+00 -4.2734032e+00
 -3.5021975e+00]",16211.27,[ 70.3125 234.375  281.25  ],57.71428571428571,172,0.0013424178,203
nan,nan,0.06056348,"[-259.19766    132.56305      3.8971841    6.1375775    6.1310835
  -15.536295    -6.304368    -0.8575821   -6.072899    -9.5148535
   -9.718408    -3.5195618   -5.255548 ]",12808.949,[117.1875 304.6875 398.4375],39.99999999999999,49,0.06056348,9
nan,nan,0.13853894,"[-233.705      123.850746   -17.838852    12.493133     8.313674
  -17.466505     3.4330626   -1.0014734  -11.17941     -3.5902617
   -4.763057    -5.303552    -6.0864296]",11498.382,[ 23.4375 140.625  351.5625],48.85714285714285,48,0.13853894,3
nan,nan,0.18088484,"[-191.61812    164.1946     -26.894905    -4.625959     8.041818
   -5.405069    -1.1713035  -21.128153   -11.1097145    5.2809916
   -9.682827    -6.416537    -2.7059524]",10092.624,[187.5],78.85714285714285,51,0.18088484,4
nan,nan,0.20820177,"[-235.8898     161.86742     -1.9656037    8.989453     8.9885235
  -18.395994    -2.816249     0.7984981  -10.12816    -12.838724
   -8.979382    -0.3316166   -8.845713 ]",14887.002,[ 46.875  328.125  398.4375],42.857142857142854,47,0.20820177,48
nan,nan,0.17604709,"[-237.93147    164.47163     -5.5795836   -8.642148     1.3043082
   -1.2932485    4.20234    -14.809646   -15.023831    -1.1367149
   -1.9009088   -1.9592489   -9.473401 ]",13119.755,[ 23.4375 187.5    281.25   398.4375],70.85714285714285,45,0.17604709,43
nan,nan,0.13409837,"[-225.49924    155.6        -25.465513    -8.03232     15.022295
   -1.2039016   -6.048526   -10.959952    -8.970003   -14.638582
  -10.776494     1.9911959  -13.331842 ]",17436.434,[ 46.875  117.1875 257.8125 304.6875],26.28571428571428,129,0.13409837,35
nan,nan,0.07147125,"[-255.22772    156.70567    -25.408327    -6.811689     2.437604
   -4.87602      9.842825    -6.7294254  -13.781044    -5.974146
   -0.8233174    4.059679    -7.5241075]",15064.204,[ 93.75   164.0625],42.57142857142856,41,0.07147125,74
nan,nan,0.07574482,"[-225.51077    153.58408    -15.30009     14.845303     7.784208
  -17.437098     6.9744697   -4.44679    -15.9773855   -5.4700484
   -8.536881    -5.0893545   -4.0168314]",11373.16,[ 46.875 281.25 ],52.85714285714285,273,0.07574482,73
nan,nan,0.1501363,"[-203.08391     201.15935       7.7002144    14.203883     13.057951
   -9.5855        6.129649      4.154753      1.2038295     1.1464154
   -5.2300673     0.82025605   -4.6871266 ]",4618.28,[ 23.4375 140.625  210.9375 257.8125 398.4375],69.71428571428571,102,0.1501363,27
nan,nan,0.190118,"[-1.9892685e+02  2.0140405e+02  3.7907581e+00  2.4127645e+00
  1.5464847e+01  6.9490612e-02  4.0835643e+00 -3.9611738e+00
 -1.5928600e+00  4.5348043e+00 -4.8518648e+00 -1.5732648e+00
 -1.1055663e+00]",1488.3735,[ 46.875  117.1875 164.0625 234.375 ],63.14285714285713,101,0.190118,16
nan,nan,0.17809853,"[-1.9434010e+02  2.0606987e+02 -2.1618797e+01  5.2332902e+00
  2.2068560e+01  4.0295836e-01  1.1599570e+01 -9.3046684e+00
 -1.3863489e+01  7.6522317e+00 -4.6347927e-02 -6.0774717e+00
 -3.4994886e+00]",3118.1643,[ 93.75   257.8125 398.4375],64.57142857142857,77,0.17809853,12
nan,nan,0.1720178,"[-1.9176648e+02  1.8922433e+02 -9.9728203e+00  8.2951984e+00
  1.6153053e+01  1.1618361e-02  1.2484208e+01 -9.0573940e+00
 -9.3882246e+00  1.1247863e+01 -3.3834743e+00 -6.7627687e+00
  1.9216770e+00]",7564.165,[ 23.4375  93.75   328.125 ],48.57142857142856,48,0.1720178,18
nan,nan,0.1489603,"[-171.94673     175.59229      -6.088585      7.8097453     1.5213778
   -0.45426548   17.617535    -11.4761      -10.88251       7.5514913
   -1.5710949    -4.4436717    -4.5787797 ]",8355.327,[187.5   328.125],59.42857142857142,48,0.1489603,12
nan,nan,0.17898253,"[-164.97397     199.16942     -16.804106     13.509801     16.104057
   -1.6063964    15.30709     -10.910123    -13.170174      8.501955
    0.53380436   -3.1343045    -1.4219229 ]",7946.373,[ 46.875  164.0625 304.6875],46.57142857142856,40,0.17898253,24
nan,nan,0.17297895,"[-201.15439     195.63788     -15.523586      5.0968647    17.177843
   -1.6298584    11.573206     -3.9310534    -8.272277      4.6336756
   -1.6317394     0.25748062   -2.5208824 ]",11286.969,[ 23.4375 140.625  304.6875 351.5625],57.71428571428571,43,0.17297895,4
nan,nan,0.208911,"[-196.62422     185.46422      -4.2751555     8.345227     16.498476
    2.9848213     2.112816     -8.927887      2.3392565     0.29135743
   -9.51427       1.8547536    -3.617051  ]",16707.145,[164.0625 375.    ],75.71428571428571,43,0.208911,5
nan,nan,0.19996607,"[-298.85306     136.92714     -14.576273      2.6240766     6.7150135
   -2.9661705     6.947177     -8.1873665    -5.49466       2.5803883
   -5.37283      -0.42282167   -5.6920257 ]",20473.168,[ 46.875  210.9375 398.4375],59.71428571428571,45,0.19996607,5
nan,nan,0.16100535,"[-281.40878     126.896645    -11.830603      7.742725     22.052504
    0.93119824    6.412563      5.0232306    -0.37363952    2.4531822
    2.178442      3.4574835    -2.8318455 ]",18857.238,[ 46.875  351.5625 398.4375],55.71428571428571,45,0.16100535,20
nan,nan,0.09155003,"[-233.8239      171.15912       9.1073265    -2.1258614    11.192164
    8.451064     13.733518      2.3716476    -3.5186758    -0.39695296
   -1.1164149     3.7560396    -2.3043265 ]",17918.832,[187.5    304.6875 398.4375],60.28571428571428,44,0.09155003,51
nan,nan,0.014823028,"[-2.1526135e+02  1.2870169e+02 -3.2019047e+01  7.6606998e+00
  3.0485338e+01 -1.4664781e+00  1.8950261e-01 -7.2063679e-01
 -2.6207020e+00  2.2094474e+00 -3.5731523e+00 -1.3456424e+00
 -1.8131911e+00]",16295.713,[ 46.875  140.625  257.8125 351.5625],48.85714285714285,47,0.014823028,45
nan,nan,0.02111647,"[-262.54422    146.53563    -30.796368    15.890358    12.6767
   -3.1098115    6.2106056  -12.454734    -2.97442     -5.0649447
  -13.23914      2.6093144   -8.113959 ]",17137.717,[ 93.75   210.9375 304.6875 375.    ],57.42857142857142,46,0.02111647,45
nan,nan,0.13222928,"[-283.72513    121.33878    -20.668392    14.259264     9.041921
   -4.4312696    7.8927326  -12.144061    -6.6976976    1.374689
  -11.026724    -3.1723185   -3.2323537]",15891.679,[ 46.875  164.0625 234.375  328.125 ],57.71428571428571,55,0.13222928,3
nan,nan,0.1432481,"[-2.37610626e+02  1.54483124e+02 -2.29586849e+01  2.85022068e+00
  1.75754604e+01  1.32798958e+00 -3.89024305e+00 -2.07922668e+01
 -1.38908415e+01 -9.62761116e+00 -9.96434402e+00 -1.14605084e-01
 -1.42108498e+01]",15275.6045,[ 70.3125 187.5    398.4375],52.28571428571428,53,0.1432481,9
nan,nan,0.13801546,"[-244.30446    158.75697    -37.757812     6.3128166    2.6266086
   -4.8179326    6.19384    -15.770928    -0.4962044   -3.3625286
  -12.877277     6.212917    -8.849641 ]",562.81494,[ 23.4375 257.8125 351.5625],53.99999999999999,52,0.13801546,5
nan,nan,0.13564569,"[-272.20428    135.0486     -14.3410845    7.0884714   18.198673
    6.240588     6.483414    -5.9330606   -0.3598673    2.177257
   -3.928075     2.1693492   -4.603069 ]",2704.067,[117.1875 187.5    281.25   351.5625],51.71428571428571,32,0.13564569,52
nan,nan,0.19039023,"[-2.17058395e+02  1.80982162e+02 -2.92850952e+01 -1.58293257e+01
  2.83587551e+00  1.39098787e+00 -1.06821455e-01 -2.07441959e+01
 -4.10249662e+00  4.37796503e-01 -1.30594006e+01  1.69484031e+00
 -4.94388247e+00]",8974.027,[ 46.875  117.1875 187.5    375.    ],28.571428571428566,31,0.19039023,16
nan,nan,0.23527907,"[-2.7190741e+02  1.7472731e+02 -1.9023619e+01 -1.4259110e+01
 -9.1402569e+00 -2.1879299e+00  1.3807747e+01 -9.9486361e+00
 -9.6247168e+00 -2.4912202e-01 -1.3852258e+00  3.6973519e+00
 -8.2011566e+00]",13188.795,[ 46.875  234.375  351.5625 398.4375],37.14285714285714,31,0.23527907,14
nan,nan,0.23654906,"[-191.90111    154.42651      6.89597     19.155901    17.547989
   -5.503789     1.2708951   -2.7361243   -4.4380984   -1.1222732
   -0.6190989    1.4834306   -7.4691157]",16884.355,[ 70.3125 304.6875],51.14285714285714,31,0.23654906,13
nan,nan,0.24709512,"[-259.7548      175.72858     -30.823467    -12.375473      8.287579
   -3.2817314     2.2114475   -10.494616     -8.560033     -2.6639569
   -6.229333     -0.44386417   -8.686404  ]",16328.59,[ 46.875 140.625 328.125],46.28571428571428,31,0.24709512,8
nan,nan,0.25563523,"[-254.78099     171.69095     -26.908092     -4.932769      7.399998
   -4.75708       2.8832157   -13.356384     -7.622933      1.3048425
   -7.052347     -0.81541264   -6.50175   ]",14824.271,[ 46.875 187.5  ],39.99999999999999,31,0.25563523,5
nan,nan,0.26639256,"[-2.7343884e+02  1.6439168e+02 -1.2472473e+01 -4.4684143e+00
  3.8567922e+00  2.5839053e-02  7.9804335e+00 -1.1331901e+01
 -1.3939913e+01 -5.7346702e+00 -2.2526193e+00  1.4489727e+00
 -1.0055337e+01]",13598.445,[ 46.875 375.   ],37.71428571428571,31,0.26639256,2
nan,nan,0.2627622,"[-270.90366    134.88045     -8.862958     1.1201785    9.161209
   -1.0358632    1.2282628  -10.779165    -9.167204    -2.5107617
   -4.304337    -3.23975    -10.43265  ]",13685.943,[ 23.4375 210.9375 398.4375],38.857142857142854,30,0.2627622,5
nan,nan,0.2380433,"[-218.53864    159.92065    -31.083664     0.5768417   -1.1839107
  -11.453707    13.966876    -7.1674643  -18.043976   -10.647932
   -7.340331     1.4118495  -11.447917 ]",15469.818,[ 70.3125 257.8125],34.57142857142857,30,0.2380433,2
nan,nan,0.19130231,"[-253.67915    160.6106     -37.612953    18.676752    21.152477
   -5.110136     1.6979421  -13.048609     1.3798245    4.713768
   -7.9416966    4.8699613   -0.5624435]",16340.544,[ 93.75   351.5625],36.57142857142857,46,0.19130231,10
nan,nan,0.13058077,"[-2.26426147e+02  1.55150757e+02 -3.00667915e+01 -2.15865898e+00
  1.02191925e+01 -5.18603086e+00  2.18584821e-01 -1.45220604e+01
 -1.39601841e+01 -6.82008886e+00 -7.20191002e+00 -4.33505440e+00
 -1.17064190e+01]",13216.417,[ 46.875  210.9375],42.28571428571428,40,0.13058077,11
nan,nan,2.4427967e-05,"[-2.3911208e+02  1.3828354e+02 -2.1538597e+01  9.0802565e+00
  5.7555046e+00 -6.6965241e+00  8.3448559e-01 -1.8804991e+01
 -9.3888054e+00 -1.8794681e-01 -9.0327187e+00 -6.0391297e+00
 -1.0266676e+01]",13001.638,[ 46.875 281.25  328.125],41.99999999999999,161,2.4427967e-05,177
nan,nan,0.004751285,"[-250.45882    172.38564    -30.523966     2.5792787   15.168917
    1.9512668    4.3825192  -14.632141    -5.8268213   -0.4125632
   -6.7230535   -0.5007992   -9.532613 ]",12323.281,[ 23.4375 117.1875 164.0625 281.25  ],35.14285714285714,41,0.004751285,28
nan,nan,0.014818485,"[-246.80223    167.34949    -10.246217     6.9338803   22.078655
    8.271222    15.042742     3.2440293   -1.7355735    4.567113
    6.112445     7.570413    -3.1667836]",15143.731,[ 23.4375 140.625  398.4375],45.14285714285714,47,0.014818485,73
nan,nan,0.14710659,"[-151.50906    190.2961     -41.095478    19.645895    15.117703
  -24.569164    11.297672    -2.0649908  -17.614227     1.1019768
   -3.81576     -8.098238    -5.886278 ]",16829.523,[ 23.4375 328.125 ],50.57142857142856,31,0.14710659,63
nan,nan,0.20768817,"[-159.04358    195.60287    -22.882189    41.72634     13.62267
  -16.507486    20.085241    -3.691826    -9.491064     1.4382707
   -5.2993197    0.8724425   -5.9016128]",17877.943,[164.0625 351.5625],45.14285714285714,57,0.20768817,8
nan,nan,0.26014087,"[-227.96211    159.9914     -29.787643    22.117796    11.516668
  -12.922938    18.333584     2.5419543   -4.482217     4.735017
   -3.0380707    2.8046603    1.7585373]",17325.312,[ 23.4375 210.9375 281.25   375.    ],49.14285714285714,56,0.26014087,6
nan,nan,0.24505015,"[-1.9987697e+02  1.6573581e+02 -3.4884789e+01  1.9987659e+01
  1.0534404e+01 -1.7908997e+01  1.5690903e+01  1.4201662e-01
 -9.2541437e+00  4.3348565e+00 -1.6309838e+00 -1.2051804e+00
 -3.1945565e+00]",14847.485,[ 46.875  140.625  210.9375],53.99999999999999,51,0.24505015,5
nan,nan,0.2317432,"[-178.2586     170.97305    -16.17592     21.103716    18.878937
  -15.207209     6.240466    -2.4543586  -13.184708    -0.403362
   -3.1156783   -4.2524776   -3.074605 ]",14564.2705,[ 70.3125 281.25  ],44.57142857142856,49,0.2317432,4
nan,nan,0.20705156,"[-200.54893    175.87595      6.327453    17.772478    20.508287
   -5.4543867    2.0683324   -0.6899775   -2.4643657    1.3524292
   -3.9070702   -4.0083327   -6.1410813]",13837.289,[117.1875 328.125 ],43.99999999999999,49,0.20705156,3
nan,nan,0.1886445,"[-221.4784     173.07802     -1.6144738   20.201023    18.258625
  -10.41527      2.300296    -3.9290202   -6.6609607    2.0617745
   -3.4201965   -5.246636    -5.959982 ]",10937.58,[ 46.875  164.0625],57.99999999999999,53,0.1886445,6
nan,nan,0.21908207,"[-2.0032153e+02  1.7621451e+02  2.4220743e+00  9.9376678e+00
  1.4804694e+01 -5.9746618e+00 -5.2305795e-02 -2.4768925e+00
 -2.6144648e+00 -7.8488660e-01 -7.9772580e-01 -5.9864622e-01
 -1.2884498e+01]",6279.966,[ 46.875 375.   ],34.857142857142854,54,0.21908207,11
nan,nan,0.21509849,"[-187.87018     185.59709      -1.0905255    14.83931      17.74138
   -7.0380507    -0.8751971    -5.9706244     1.0476371     6.0832667
   -3.7273014    -0.53181887   -5.1258817 ]",2865.1057,[ 23.4375 234.375  351.5625],42.857142857142854,52,0.21509849,4
nan,nan,0.22240607,"[-242.56787    119.88392    -18.447985     8.008957    11.8571
  -12.862117     2.673396    -3.4424763  -14.175674    -3.5968928
   -4.8462996   -5.250949    -2.704822 ]",1889.6031,[ 70.3125 164.0625 281.25   328.125  375.    ],67.71428571428571,48,0.22240607,5
nan,nan,0.17509538,"[-2.1869405e+02  1.7049402e+02 -1.7143499e+01  3.8831503e+00
  2.6639442e+00 -2.2342533e+01  8.6047381e-01 -2.6422939e+00
 -1.2335216e+01 -8.4939680e+00 -9.5201197e+00 -2.0204693e-01
 -4.5440240e+00]",1996.1721,[ 46.875  117.1875 187.5    328.125  375.    ],40.857142857142854,46,0.17509538,7
nan,nan,0.1583751,"[-2.6017761e+02  1.5699602e+02 -1.4863167e+01  3.0049431e+00
  3.2693784e+00 -1.6518259e+01  1.1165961e+00 -3.5702083e+00
 -1.2531979e+01 -1.1411086e+01 -7.9788780e+00 -1.8230903e-01
 -6.5111117e+00]",2313.2612,[ 23.4375  70.3125 164.0625 281.25   351.5625],45.42857142857142,41,0.1583751,66
nan,nan,0.16734795,"[-223.55576     163.1847       -2.5195575    -1.0025467    -0.94328564
  -16.539555     -1.3856846    -6.4608917   -13.064769     -7.7391567
   -8.221241     -5.3542504    -7.3593345 ]",9228.339,[ 23.4375  70.3125 117.1875 328.125 ],41.42857142857142,48,0.16734795,15
nan,nan,0.21464276,"[-2.2727980e+02  1.5281654e+02 -4.9106145e+00 -2.0921634e-01
  9.7756081e+00 -1.6877523e+01 -1.1808892e+01 -6.0332961e+00
 -1.2002517e+01 -1.3312406e+01 -1.1667539e+01 -5.7686658e+00
 -8.4203577e+00]",11298.2705,[ 46.875 187.5   328.125],43.14285714285714,47,0.21464276,6
nan,nan,0.21657299,"[-171.62294    162.387       -9.191574    -8.240375   -11.275212
  -21.512806     0.8881725    2.0400229   -6.0407352  -14.581087
  -14.147881    -2.2312846   -7.624914 ]",9379.67,[ 23.4375 164.0625 351.5625],31.14285714285714,46,0.21657299,4
nan,nan,0.2102912,"[-236.4831     157.8817     -13.3474       6.899435     3.4446526
  -17.069094     2.2815285   -6.3012023  -15.253912   -11.450169
  -10.024147    -1.6048027   -9.064181 ]",7279.663,[ 23.4375 210.9375 351.5625],50.85714285714285,46,0.2102912,7
nan,nan,0.17164265,"[-2.5922028e+02  1.5535919e+02 -1.4071652e+01  1.5863081e+00
 -4.7806745e+00 -1.5627656e+01  7.6572733e+00 -4.2301316e+00
 -1.3301990e+01 -1.0374749e+01 -8.4140043e+00  1.7366055e-01
 -6.0900674e+00]",11534.3125,[ 46.875  210.9375 398.4375],38.28571428571428,47,0.17164265,7
nan,nan,0.18443447,"[-250.018      148.43106     -1.2668823   14.417123     1.0261703
  -12.992116     2.448521   -13.65483    -12.856227    -6.4008217
  -14.237368    -6.5232873   -6.488523 ]",14912.154,[ 46.875  234.375  398.4375],40.57142857142857,49,0.18443447,11
nan,nan,0.18231392,"[-184.70341    199.91405      2.7164936    1.5096226    5.5832562
   -9.723011     2.8201606   -1.2632625   -3.264252    -2.1201653
   -3.920477     3.8131924   -3.354617 ]",14396.509,[ 93.75   328.125  398.4375],36.857142857142854,53,0.18231392,11
nan,nan,0.19068629,"[-255.51143    116.525505   -15.8174      23.91782     13.982928
  -15.344154     4.5324135   -3.6284637  -11.889961    -4.148465
   -8.585171    -6.284664    -4.297077 ]",13235.266,[164.0625 257.8125 328.125  375.    ],53.71428571428571,46,0.19068629,8
nan,nan,0.12847155,"[-174.14723    156.4635     -29.792006     7.6930137   14.145153
  -18.54789     -1.6215506   -9.758275   -18.961502    -4.7461567
   -7.963946    -9.000118    -5.4444895]",13797.302,[ 93.75   164.0625 234.375  328.125 ],76.85714285714285,46,0.12847155,3
nan,nan,0.06722293,"[-202.00351    188.03108    -21.337883     3.6263328   11.72786
  -15.445734    -7.309616    -9.467575    -5.878904    -8.74689
  -13.062001    -0.6160851  -11.659804 ]",15374.034,[ 70.3125 187.5    328.125 ],67.71428571428571,47,0.06722293,6
nan,nan,0.011978675,"[-232.0311      149.0134       -0.77207816    5.8791585     2.6114533
  -15.439382     -7.4669113    -7.382573     -6.745436    -11.954779
   -9.295151      0.28125077  -13.662163  ]",13993.043,[ 46.875  187.5    398.4375],39.71428571428571,81,0.011978675,136
nan,nan,0.010819909,"[-2.7347375e+02  1.3761058e+02  1.9870546e+00  4.9422860e+00
  4.9376020e+00 -8.4445734e+00  2.8735406e+00  1.1418171e+00
 -6.1813688e+00 -1.1393585e+01 -9.2699547e+00  1.2039910e-01
 -6.4403448e+00]",16264.413,[ 46.875  351.5625],66.28571428571428,73,0.010819909,133
nan,nan,0.010328342,"[-232.23926    172.83919     -4.0240784    9.966326     1.6936946
  -20.163834    -6.4041424  -11.224931   -12.533553   -14.810976
  -10.57563      4.3270416   -9.4504795]",17162.266,[210.9375 398.4375],31.999999999999996,42,0.010328342,156
nan,nan,0.09099508,"[-252.16148    144.1825      -3.6645346    8.175416     4.5333347
  -11.115272     1.044951    -2.815374    -6.180197   -10.2075815
   -6.315706     5.9348264   -7.3345075]",17604.021,[ 46.875  234.375  328.125  398.4375],43.42857142857142,104,0.09099508,107
nan,nan,0.112893246,"[-277.5845     138.554       -4.2587028    4.3403206    3.794134
  -11.767375     3.069914    -1.1529791  -11.378716   -11.579011
   -6.6289515    0.8097672   -7.6321964]",13395.408,[ 93.75   187.5    257.8125],62.57142857142856,104,0.112893246,35
nan,nan,0.11322818,"[-206.70648    163.81886    -22.244059    13.571519     2.1107793
  -22.051674     8.337106    -8.209092   -17.934063    -1.9984012
   -7.621093    -3.7560413   -3.272821 ]",7210.3325,[ 46.875  117.1875 375.    ],54.85714285714285,62,0.11322818,23
nan,nan,0.0728229,"[-165.72064    168.69301    -49.2986      27.013908     5.932263
  -30.429066     6.743404   -13.521985   -18.64013     -3.7957184
  -11.313605    -4.188534    -4.4964356]",3503.138,[ 23.4375 210.9375 281.25   398.4375],41.99999999999999,41,0.0728229,34
nan,nan,0.094959766,"[-237.0095     145.87193     -1.820939     8.525013     3.1405292
  -19.159786    -7.6217895   -9.43348     -8.942711    -3.375767
   -5.4572196   -5.4894137  -12.850643 ]",768.96515,[23.4375 93.75  ],57.71428571428571,670,0.094959766,124
nan,nan,0.147134,"[-206.64992     164.39963     -30.638577     10.042896      6.22112
  -16.284035      2.892876    -11.694882    -12.348485     -7.1575418
  -10.807059      0.57254124   -8.802116  ]",8973.235,[210.9375 398.4375],48.28571428571428,101,0.147134,31
nan,nan,0.18900397,"[-128.28838    216.24942    -15.629793    -1.3851479    8.99967
  -20.344328     6.3656116    3.4888756  -17.726475    -7.5578475
   -6.807116    -4.6085567    1.653173 ]",13854.232,[281.25   398.4375],46.28571428571428,53,0.18900397,14
nan,nan,0.20989236,"[-127.61926    216.39633     -4.6740766   -2.7532032    9.139794
  -16.7281       5.951092     8.899056   -12.068771   -12.972562
  -13.070537    -5.397194     1.3855288]",16738.246,[117.1875 281.25   351.5625 398.4375],38.28571428571428,55,0.20989236,4
nan,nan,0.21302392,"[-135.1293     204.14114     -4.325506    -4.5736575   10.790664
  -11.718389     2.7309732    2.8799539   -9.861838    -6.868915
  -12.137162    -7.5804553    2.8513212]",15783.916,[140.625  187.5    257.8125],40.57142857142857,53,0.21302392,9
nan,nan,0.21520302,"[-136.52023    199.56917     -8.804059    -5.444596    20.111794
   -4.942283     2.5399911    3.1185725  -12.3002205   -8.457422
   -7.6156654   -6.4754715   -0.7052412]",17158.885,[ 46.875   93.75   304.6875 398.4375],47.14285714285714,40,0.21520302,17
nan,nan,0.2012111,"[-141.35242     184.61485      -8.26143      -4.674477     19.43409
   -5.115769     -0.78820014    4.9722304    -5.2602844    -8.982398
  -11.62809      -7.5645213    -0.97387767]",14937.242,[ 46.875  164.0625 257.8125 375.    ],42.28571428571428,43,0.2012111,7
nan,nan,0.23449528,"[-1.3825339e+02  2.0193575e+02 -1.6362228e+01  3.4140053e+00
  2.9851566e+01 -1.0456170e+00  5.0990334e+00 -1.7052282e+00
 -1.2305411e+01 -6.3647306e-01 -7.6304970e+00 -7.3911986e+00
 -5.6071747e-02]",13318.246,[ 93.75   210.9375],38.857142857142854,43,0.23449528,6
nan,nan,0.24521698,"[-109.61069    209.677      -13.987373    -2.6813376   14.17916
  -17.903625     2.4155998    9.1881485  -11.297057   -12.217493
  -10.188259    -4.276869    -0.7731305]",14568.405,[ 46.875 281.25  375.   ],33.42857142857142,46,0.24521698,3
nan,nan,0.25288817,"[-1.4586554e+02  2.0163686e+02 -4.4101954e+00 -6.5126429e+00
  6.4597073e+00 -1.8659853e+01  9.5578209e-02  6.4974885e+00
 -7.0381727e+00 -4.1309752e+00 -7.6718583e+00 -5.7878737e+00
  1.5085051e+00]",16035.978,[140.625 234.375],36.28571428571428,47,0.25288817,7
nan,nan,0.22126564,"[-141.84055     211.68463      -5.88367       2.4345841    12.8534975
  -12.75887       7.191729      0.62856853  -15.325562     -3.786179
   -7.1514697    -5.7488246     0.47183156]",15917.823,[ 23.4375  70.3125 398.4375],34.857142857142854,44,0.22126564,10
nan,nan,0.1609417,"[-128.06909    180.6846     -10.459734     2.0973518   17.591944
  -10.554493     3.3290322    3.7004704  -12.836125    -8.042724
   -6.614844    -4.4418907   -1.9199358]",15945.051,[ 23.4375 304.6875],39.14285714285714,40,0.1609417,12
nan,nan,0.09374056,"[-1.4731709e+02  1.8620497e+02 -1.0516212e+01  1.1573308e+01
  2.3594322e+01 -5.5720096e+00  8.8954220e+00  1.8237846e-01
 -1.5284766e+01 -3.4485979e+00 -6.9190712e+00 -1.0148240e+01
 -4.6320701e+00]",14638.74,[140.625  398.4375],37.42857142857142,32,0.09374056,12
nan,nan,0.024759563,"[-137.70485    192.63503     -6.845763     1.0359213   27.611982
    2.8729534    4.21218     -3.3670387  -17.655512    -9.106219
   -5.2995634   -3.482428    -5.0113435]",13040.572,[ 46.875  257.8125 375.    ],37.99999999999999,41,0.024759563,33
nan,nan,0.0064183436,"[-134.59251    218.26231    -15.344536    -2.6041784   17.001337
  -10.665384     8.287174     6.1204314  -12.986036    -7.2671175
   -8.438133    -3.5020988    3.7447436]",11334.174,[ 23.4375  93.75   234.375  328.125  398.4375],45.42857142857142,47,0.0064183436,67
nan,nan,2.2611e-05,"[-133.48589     209.39778      -4.6365304    -6.5254154    14.865486
  -11.401339      0.57386345    7.172954     -9.554107    -12.250786
  -10.573316     -4.3529553    -1.6145085 ]",13065.752,[ 70.3125 164.0625 257.8125 398.4375],53.42857142857142,310,2.2611e-05,182
nan,nan,0.0024688272,"[-126.14182    201.06879      1.8152356    2.1004272   12.073119
  -14.135567     3.864371     5.60304    -12.312554   -10.367785
  -11.582181    -7.4319243   -2.2425883]",15910.352,[ 23.4375  93.75   328.125 ],47.14285714285714,41,0.0024688272,64
nan,nan,0.08907714,"[-127.044      220.81096     -7.0235       1.5925411   16.913733
  -11.081429     6.3700113    2.6636436  -13.506508    -8.2929945
  -13.533201    -6.2707896    1.4950497]",15261.518,[164.0625],37.42857142857142,154,0.08907714,40
